review_id,employee_id,rating,manager_name,feedback,Review_Date
PRF001459,EMP00147,1,"Osha Sachdev",Outstanding,2024-12-18
PRF001460,EMP00375,4,"Falguni Halder","Excellent Performer",2024-06-01
PRF001461,EMP00092,2,"Azaan Grewal","Exceeds Expectations",2025-01-05
PRF001462,EMP00339,5,"Farhan Sharaf",Outstanding,2025-05-25
PRF001463,EMP00003,1,"Damini Mohanty","Below Average",2025-05-13
PRF001464,EMP00745,4,"Arjun Prasad",Outstanding,2026-01-28
PRF001465,EMP01102,4,"Jagvi Parmar","Excellent Performer",2025-10-19
PRF001466,EMP00065,2,"Ojasvi Dasgupta","Meets Expectations",2023-10-16
PRF001467,EMP00775,2,"Damini Mohanty","Meets Expectations",2026-04-14
PRF001468,EMP00197,4,"Omaja Kashyap",Outstanding,2025-07-11
PRF001469,EMP00179,2,"Azaan Grewal","Meets Expectations",2023-10-10
PRF001470,EMP00921,1,"Ojasvi Dasgupta","Below Average",2025-03-28
PRF001471,EMP00139,3,"Harinakshi Varughese","Needs Improvement",2023-09-28
PRF001472,EMP00879,3,NULL,"Needs Improvement",2024-04-02
PRF001473,EMP00137,2,"Gautam Sinha","Meets Expectations",2026-07-21
PRF001474,EMP00871,2,"Farhan Sharaf","Meets Expectations",2025-01-02
PRF001475,EMP00355,4,"Xavier Gole","Excellent Performer",2026-03-10
PRF001476,EMP00236,5,"Dhriti Nagar",Outstanding,2024-01-30
PRF001477,EMP00476,2,"Niharika Nagi","Meets Expectations",2024-09-05
PRF001478,EMP01057,1,"Niharika Nagi","Excellent Performer",2024-09-23
PRF001479,EMP00896,4,"Faqid Prabhu","Excellent Performer",2026-06-24
PRF001480,EMP00358,1,"Faqid Prabhu","Below Average",2024-12-20
PRF001481,EMP00275,1,"Xavier Gole","Below Average",2026-07-29
PRF001482,EMP00838,1,"Tanay Shetty","Below Average",2024-04-18
PRF001483,EMP01198,1,"Dhriti Nagar","Needs Improvement",2023-08-26
PRF001484,EMP00454,1,"Nikita Dua","Needs Improvement",2025-03-07
PRF001485,EMP00929,3,"Dhriti Nagar","Needs Improvement",2024-09-15
PRF001486,EMP00001,5,"Tanay Shetty",Outstanding,2024-07-05
PRF001487,EMP00105,1,"Arjun Prasad","Needs Improvement",2025-03-07
PRF001488,EMP00415,3,"Omaja Kashyap","Needs Improvement",2024-06-01
PRF001489,EMP00293,5,"Dipta Bhatti",Outstanding,2024-01-29
PRF001490,EMP00863,2,"Ekansh Samra","Exceeds Expectations",2023-09-18
PRF001491,EMP00052,2,"Charan Sen","Meets Expectations",2024-07-10
PRF001492,EMP00362,1,"Osha Sachdev","Below Average",2026-05-26
PRF001493,EMP00575,1,"Osha Sachdev","Excellent Performer",2026-04-24
PRF001494,EMP00864,1,"Ojasvi Dasgupta","Needs Improvement",2025-08-10
PRF001495,EMP00597,2,"Falguni Halder","Exceeds Expectations",2025-09-17
PRF001496,EMP00373,4,"Tanay Shetty",Outstanding,2025-01-14
PRF001497,EMP00092,2,"Charan Sen","Meets Expectations",2025-12-08
PRF001498,EMP00778,2,"Harinakshi Varughese","Meets Expectations",2024-09-18
PRF001499,EMP00916,4,"Dhriti Nagar","Needs Improvement",2026-06-22
PRF001500,EMP00643,2,"Chanakya Dada","Exceeds Expectations",2026-03-26
PRF001501,EMP00090,2,"Anthony Kanda","Meets Expectations",2024-12-08
PRF001502,EMP00353,3,"Jagvi Parmar",Outstanding,2026-04-13
PRF001503,EMP00227,2,"Farhan Sharaf","Exceeds Expectations",2024-08-08
PRF001504,EMP01086,2,"Udant Bala","Meets Expectations",2026-02-25
PRF001505,EMP00236,3,"Harinakshi Varughese","Needs Improvement",2024-01-31
PRF001506,EMP00326,3,"Ranveer Sood","Needs Improvement",2024-05-22
PRF001507,EMP00899,2,"Saumya Srinivas","Needs Improvement",2023-11-21
PRF001508,EMP00528,3,"Chanakya Dada","Needs Improvement",2025-02-01
PRF001509,EMP01206,2,"Nikita Dua","Meets Expectations",2024-08-02
PRF001510,EMP00633,4,"Kavya Kadakia","Excellent Performer",2024-09-11
PRF001511,EMP00287,2,"Dhriti Nagar","Excellent Performer",2024-04-12
PRF001512,EMP00255,2,"Jagvi Parmar","Excellent Performer",2026-01-14
PRF001513,EMP00717,1,"Tanay Shetty","Below Average",2025-11-09
PRF001514,EMP00875,2,"Dhruv Wagle","Meets Expectations",2024-09-27
PRF001515,EMP00066,2,"Dipta Bhatti","Meets Expectations",2025-07-21
PRF001516,EMP01155,4,"Ranveer Sood","Needs Improvement",2023-08-14
PRF001517,EMP00948,2,"Kavya Kadakia","Meets Expectations",2025-03-24
PRF001518,EMP01223,4,"Ranveer Sood","Excellent Performer",2025-04-16
PRF001519,EMP00249,1,"Charan Sen","Below Average",2025-06-24
PRF001520,EMP01041,2,"Ekansh Samra",Outstanding,2023-12-20
PRF001521,EMP00761,2,"Gautam Sinha","Exceeds Expectations",2025-04-20
PRF001522,EMP00043,2,"Neelima Bhasin","Exceeds Expectations",2025-11-20
PRF001523,EMP00800,5,NULL,"Excellent Performer",2023-08-09
PRF001524,EMP00821,1,"Chanakya Dada","Below Average",2025-10-15
PRF001525,EMP00452,2,"Veda Sahota","Excellent Performer",2024-06-21
PRF001526,EMP00574,2,"Vincent Loyal","Excellent Performer",2025-11-05
PRF001527,EMP00828,1,"Avni Chatterjee","Below Average",2024-08-11
PRF001528,EMP00714,5,"Dipta Bhatti",Outstanding,2024-09-16
PRF001529,EMP00828,2,"Dhriti Nagar","Exceeds Expectations",2024-05-16
PRF001530,EMP00839,1,"Dhruv Wagle",Outstanding,2024-10-11
PRF001531,EMP00994,1,"Avni Chatterjee",Outstanding,2025-03-19
PRF001532,EMP00975,2,"Omaja Kashyap","Meets Expectations",2025-11-04
PRF001533,EMP01201,5,"Farhan Sharaf",Outstanding,2025-02-26
PRF001534,EMP00903,3,"Azaan Grewal","Needs Improvement",2026-03-18
PRF001535,EMP00614,3,NULL,"Needs Improvement",2025-08-14
PRF001536,EMP00530,2,"Azaan Grewal","Meets Expectations",2024-04-11
PRF001537,EMP01150,3,"Dhriti Nagar","Needs Improvement",2023-11-19
PRF001538,EMP00084,5,"Kiaan Sani","Excellent Performer",2026-05-13
PRF001539,EMP00809,1,"Ekansh Samra","Excellent Performer",2024-08-28
PRF001540,EMP00540,2,"Damini Mohanty","Meets Expectations",2026-04-27
PRF001541,EMP00864,3,"Vasudha Borde","Needs Improvement",2024-11-24
PRF001542,EMP00721,2,"Nikita Dua","Meets Expectations",2026-03-20
PRF001543,EMP00431,1,"Jagvi Parmar",Outstanding,2025-05-09
PRF001544,EMP00513,2,NULL,"Exceeds Expectations",2026-05-19
PRF001545,EMP01132,1,"Harinakshi Varughese","Below Average",2026-01-11
PRF001546,EMP00169,2,NULL,"Exceeds Expectations",2025-01-11
PRF001547,EMP01168,5,"Chavvi Devan",Outstanding,2023-12-20
PRF001548,EMP00864,2,"Charles Bera","Meets Expectations",2025-11-26
PRF001549,EMP00825,5,NULL,"Needs Improvement",2026-01-13
PRF001550,EMP00195,3,"Farhan Sharaf","Excellent Performer",2026-03-03
PRF001551,EMP00745,2,"Azaan Grewal","Exceeds Expectations",2026-07-25
PRF001552,EMP00727,2,"Vincent Loyal","Exceeds Expectations",2025-08-18
PRF001553,EMP00064,3,"Udant Bala","Excellent Performer",2025-08-01
PRF001554,EMP00526,5,"Charles Bera","Needs Improvement",2023-11-10
PRF001555,EMP00967,4,"Niharika Nagi","Excellent Performer",2024-12-06
PRF001556,EMP00180,5,"Ojasvi Dasgupta","Excellent Performer",2026-02-28
PRF001557,EMP00638,2,"Tanay Shetty","Meets Expectations",2025-10-15
PRF001558,EMP00713,2,"Chavvi Devan","Meets Expectations",2024-02-13
PRF001559,EMP00479,4,NULL,"Excellent Performer",2023-08-29
PRF001560,EMP00895,2,"Ranveer Sood","Needs Improvement",2024-09-08
PRF001561,EMP00381,4,"Vincent Loyal",Outstanding,2025-06-12
PRF001562,EMP01133,5,"Osha Sachdev",Outstanding,2024-04-08
PRF001563,EMP00187,2,"Tanay Shetty",Outstanding,2026-05-28
PRF001564,EMP00589,1,"Shivani Varughese","Below Average",2024-05-31
PRF001565,EMP00216,2,"Damini Mohanty","Meets Expectations",2026-02-21
PRF001566,EMP00714,5,"Osha Sachdev","Needs Improvement",2024-08-04
PRF001567,EMP00670,3,"Damini Mohanty","Excellent Performer",2025-01-25
PRF001568,EMP00229,2,"Dhriti Nagar",Outstanding,2024-01-29
PRF001569,EMP01170,4,"Upma Pant","Needs Improvement",2026-06-22
PRF001570,EMP00093,1,"Damini Mohanty","Excellent Performer",2024-04-09
PRF001571,EMP00520,2,"Shivani Varughese","Meets Expectations",2026-05-11
PRF001572,EMP01180,5,"Charles Bera","Excellent Performer",2024-07-25
PRF001573,EMP00459,2,"Ojasvi Dasgupta","Exceeds Expectations",2024-07-21
PRF001574,EMP00165,2,"Chavvi Devan","Meets Expectations",2024-10-23
PRF001575,EMP00770,2,"Vincent Loyal","Meets Expectations",2026-04-28
PRF001576,EMP00777,2,"Vincent Loyal","Exceeds Expectations",2024-10-05
PRF001577,EMP00364,2,NULL,"Exceeds Expectations",2026-01-14
PRF001578,EMP01096,5,"Omaja Kashyap",Outstanding,2026-04-10
PRF001579,EMP00458,3,"Azaan Grewal","Needs Improvement",2025-12-11
PRF001580,EMP00642,3,"Veda Sahota","Excellent Performer",2024-11-23
PRF001581,EMP00938,2,"Vincent Loyal",Outstanding,2024-01-02
PRF001582,EMP00121,1,"Dhriti Nagar","Excellent Performer",2025-10-12
PRF001583,EMP00544,1,"Upma Pant","Excellent Performer",2025-02-12
PRF001584,EMP00522,1,"Dipta Bhatti","Excellent Performer",2025-07-29
PRF001585,EMP00142,5,"Dhruv Wagle","Excellent Performer",2025-09-22
PRF001586,EMP00737,2,NULL,"Meets Expectations",2026-03-05
PRF001587,EMP00596,2,"Harinakshi Varughese","Meets Expectations",2026-08-04
PRF001588,EMP00911,1,"Gautam Sinha","Needs Improvement",2024-09-25
PRF001589,EMP00007,1,"Neelima Bhasin","Needs Improvement",2025-12-16
PRF001590,EMP00354,4,"Osha Sachdev","Excellent Performer",2026-03-28
PRF001591,EMP00773,2,"Ranveer Sood","Meets Expectations",2024-02-21
PRF001592,EMP00741,2,NULL,"Exceeds Expectations",2026-06-09
PRF001593,EMP00499,1,NULL,"Below Average",2026-06-10
PRF001594,EMP00562,2,"Farhan Sharaf","Exceeds Expectations",2025-08-27
PRF001595,EMP01128,3,"Theodore Sha","Excellent Performer",2023-08-24
PRF001596,EMP01220,4,"Pavani Magar",Outstanding,2026-01-27
PRF001597,EMP00622,4,"Chanakya Dada","Needs Improvement",2026-04-14
PRF001598,EMP00430,2,"Kiaan Sani",Outstanding,2024-02-21
PRF001599,EMP00443,3,NULL,"Excellent Performer",2025-02-09
PRF001600,EMP00919,5,"Ranveer Sood","Excellent Performer",2026-01-29
PRF001601,EMP00803,2,"Chavvi Devan","Exceeds Expectations",2026-06-16
PRF001602,EMP00954,3,"Azaan Grewal","Excellent Performer",2025-06-30
PRF001603,EMP00720,4,"Charan Sen","Needs Improvement",2023-08-27
PRF001604,EMP00189,2,"Farhan Sharaf","Exceeds Expectations",2024-04-17
PRF001605,EMP01124,3,NULL,"Excellent Performer",2026-04-01
PRF001606,EMP00650,2,"Vasudha Borde","Exceeds Expectations",2024-12-22
PRF001607,EMP00206,2,"Osha Sachdev","Meets Expectations",2024-03-24
PRF001608,EMP00979,3,"Ranveer Sood","Needs Improvement",2023-11-23
PRF001609,EMP00793,4,"Nikita Dua","Excellent Performer",2025-02-01
PRF001610,EMP01134,2,"Ojasvi Dasgupta","Meets Expectations",2026-04-13
PRF001611,EMP01064,1,"Harinakshi Varughese","Below Average",2026-01-29
PRF001612,EMP00530,1,"Azaan Grewal","Below Average",2024-11-24
PRF001613,EMP00170,3,"Pavani Magar","Needs Improvement",2025-07-31
PRF001614,EMP00205,4,NULL,"Excellent Performer",2024-02-16
PRF001615,EMP00663,5,"Charan Sen","Excellent Performer",2025-03-09
PRF001616,EMP00562,3,"Ranveer Sood","Needs Improvement",2025-11-26
PRF001617,EMP00858,2,"Avni Chatterjee","Meets Expectations",2023-09-05
PRF001618,EMP01157,1,"Damini Mohanty","Needs Improvement",2024-03-04
PRF001619,EMP00634,2,"Faqid Prabhu","Meets Expectations",2025-04-14
PRF001620,EMP00612,2,"Charles Bera","Needs Improvement",2023-08-15
PRF001621,EMP00594,5,"Saumya Srinivas","Needs Improvement",2025-05-05
PRF001622,EMP01093,5,"Farhan Sharaf","Excellent Performer",2024-02-15
PRF001623,EMP00930,2,"Pavani Magar","Exceeds Expectations",2025-03-12
PRF001624,EMP00622,4,NULL,Outstanding,2024-11-03
PRF001625,EMP00369,2,"Dhruv Wagle","Meets Expectations",2025-10-10
PRF001626,EMP00085,1,"Saumya Srinivas","Below Average",2025-04-01
PRF001627,EMP00928,2,"Ranveer Sood",Outstanding,2024-03-06
PRF001628,EMP00009,1,"Saumya Srinivas","Needs Improvement",2025-03-24
PRF001629,EMP00216,1,"Omaja Kashyap","Below Average",2026-05-18
PRF001630,EMP00488,4,"Vincent Loyal",Outstanding,2023-10-05
PRF001631,EMP00782,1,"Veda Sahota","Below Average",2026-01-24
PRF001632,EMP00815,1,"Udant Bala","Needs Improvement",2025-08-15
PRF001633,EMP00844,3,"Theodore Sha","Needs Improvement",2024-11-28
PRF001634,EMP01094,3,"Pavani Magar","Excellent Performer",2023-11-12
PRF001635,EMP00395,3,NULL,"Needs Improvement",2024-03-21
PRF001636,EMP00799,2,"Chavvi Devan","Meets Expectations",2025-06-19
PRF001637,EMP00160,1,"Upma Pant","Below Average",2026-07-21
PRF001638,EMP00062,2,"Dipta Bhatti","Exceeds Expectations",2023-08-12
PRF001639,EMP00409,3,"Anthony Kanda",Outstanding,2026-03-29
PRF001640,EMP00477,2,NULL,"Exceeds Expectations",2025-09-16
PRF001641,EMP01037,1,"Charan Sen","Needs Improvement",2023-09-17
PRF001642,EMP00871,2,"Charan Sen",Outstanding,2023-12-18
PRF001643,EMP00789,2,"Indira Balakrishnan","Exceeds Expectations",2025-10-12
PRF001644,EMP01218,3,"Nikita Dua","Excellent Performer",2024-07-04
PRF001645,EMP00216,1,"Arjun Prasad","Excellent Performer",2025-04-16
PRF001646,EMP01219,3,"Dhruv Wagle","Needs Improvement",2023-12-10
PRF001647,EMP00992,2,"Dhruv Wagle","Excellent Performer",2026-02-14
PRF001648,EMP00427,2,NULL,"Excellent Performer",2026-07-14
PRF001649,EMP00691,1,"Theodore Sha","Below Average",2024-06-04
PRF001650,EMP00238,3,NULL,"Needs Improvement",2026-02-18
PRF001651,EMP00630,5,"Pavani Magar",Outstanding,2025-03-01
PRF001652,EMP00214,2,"Shivani Varughese","Exceeds Expectations",2026-07-13
PRF001653,EMP00732,3,"Gautam Sinha","Needs Improvement",2025-05-04
PRF001654,EMP00322,1,"Chavvi Devan","Excellent Performer",2025-03-02
PRF001655,EMP01018,2,"Udant Bala","Meets Expectations",2025-12-19
PRF001656,EMP00618,4,"Niharika Nagi","Needs Improvement",2023-12-24
PRF001657,EMP00914,4,"Saumya Srinivas","Excellent Performer",2023-12-30
PRF001658,EMP00404,3,"Shivani Varughese","Needs Improvement",2024-11-04
PRF001659,EMP00635,3,"Nikita Dua","Needs Improvement",2024-05-02
PRF001660,EMP00118,1,"Ranveer Sood",Outstanding,2025-09-02
PRF001661,EMP00528,2,"Kiaan Sani","Exceeds Expectations",2024-05-10
PRF001662,EMP00343,2,"Kiaan Sani","Exceeds Expectations",2025-02-16
PRF001663,EMP01130,2,"Theodore Sha","Exceeds Expectations",2026-06-10
PRF001664,EMP00777,3,"Nikita Dua",Outstanding,2025-03-31
PRF001665,EMP01157,5,"Indira Balakrishnan",Outstanding,2025-04-24
PRF001666,EMP00098,3,"Shivani Varughese","Excellent Performer",2025-05-22
PRF001667,EMP00478,2,"Indira Balakrishnan","Exceeds Expectations",2024-01-06
PRF001668,EMP00185,3,"Upma Pant","Needs Improvement",2023-11-01
PRF001669,EMP00239,1,"Udant Bala","Below Average",2023-09-07
PRF001670,EMP01125,2,"Charles Bera","Exceeds Expectations",2025-01-11
PRF001671,EMP00862,1,"Saumya Srinivas","Needs Improvement",2025-10-16
PRF001672,EMP01022,5,"Saumya Srinivas","Needs Improvement",2026-06-03
PRF001673,EMP00797,5,"Osha Sachdev","Excellent Performer",2024-06-06
PRF001674,EMP00417,1,"Vasudha Borde","Below Average",2023-12-02
PRF001675,EMP00494,2,"Theodore Sha","Exceeds Expectations",2025-10-14
PRF001676,EMP00360,5,"Falguni Halder","Needs Improvement",2024-11-08
PRF001677,EMP00611,2,"Charles Bera",Outstanding,2024-03-19
PRF001678,EMP00004,2,"Upma Pant","Exceeds Expectations",2026-06-26
PRF001679,EMP00409,1,"Shivani Varughese","Below Average",2025-05-29
PRF001680,EMP00499,2,"Pavani Magar","Exceeds Expectations",2025-05-03
PRF001681,EMP00824,4,"Dipta Bhatti","Excellent Performer",2024-09-20
PRF001682,EMP01039,4,"Damini Mohanty","Needs Improvement",2025-01-26
PRF001683,EMP00750,2,NULL,"Meets Expectations",2026-06-01
PRF001684,EMP00701,1,"Anthony Kanda","Below Average",2025-12-24
PRF001685,EMP01093,2,NULL,"Exceeds Expectations",2023-11-15
PRF001686,EMP00345,2,"Xavier Gole","Meets Expectations",2024-07-13
PRF001687,EMP01206,1,"Indira Balakrishnan","Needs Improvement",2024-06-10
PRF001688,EMP00796,4,"Damini Mohanty","Excellent Performer",2026-02-16
PRF001689,EMP01088,4,"Upma Pant","Needs Improvement",2025-12-18
PRF001690,EMP00521,2,"Farhan Sharaf","Exceeds Expectations",2023-12-19
PRF001691,EMP00439,2,"Tanay Shetty","Exceeds Expectations",2025-06-10
PRF001692,EMP00434,2,"Jagvi Parmar","Meets Expectations",2024-03-13
PRF001693,EMP00865,3,"Saumya Srinivas","Needs Improvement",2024-12-03
PRF001694,EMP00962,1,"Dhriti Nagar","Below Average",2024-03-08
PRF001695,EMP00418,1,"Chavvi Devan","Below Average",2023-11-08
PRF001696,EMP00902,2,NULL,"Exceeds Expectations",2023-12-02
PRF001697,EMP01228,3,"Vasudha Borde","Needs Improvement",2024-04-05
PRF001698,EMP00098,3,"Vasudha Borde",Outstanding,2023-09-21
PRF001699,EMP01068,5,"Vasudha Borde","Needs Improvement",2023-12-25
PRF001700,EMP00840,2,"Charan Sen","Exceeds Expectations",2025-08-12
PRF001701,EMP01073,2,"Charles Bera","Exceeds Expectations",2024-07-26
PRF001702,EMP00669,2,"Jagvi Parmar","Exceeds Expectations",2023-11-14
PRF001703,EMP00974,0,"Niharika Nagi","Needs Improvement",2025-07-21
PRF001704,EMP00359,1,"Faqid Prabhu","Below Average",2025-02-04
PRF001705,EMP00946,3,"Kavya Kadakia","Excellent Performer",2023-11-14
PRF001706,EMP00486,1,"Vasudha Borde","Below Average",2024-10-01
PRF001707,EMP00657,1,"Azaan Grewal","Excellent Performer",2025-05-11
PRF001708,EMP00791,2,NULL,"Exceeds Expectations",2024-07-29
PRF001709,EMP00066,4,"Azaan Grewal",Outstanding,2024-01-31
PRF001710,EMP00255,2,"Avni Chatterjee","Meets Expectations",2024-06-03
PRF001711,EMP01145,2,"Chanakya Dada","Exceeds Expectations",2023-10-26
PRF001712,EMP00870,2,"Dhriti Nagar","Exceeds Expectations",2024-04-01
PRF001713,EMP01031,4,"Harinakshi Varughese",Outstanding,2026-08-02
PRF001714,EMP01147,2,"Gautam Sinha","Exceeds Expectations",2024-03-23
PRF001715,EMP00589,5,"Vasudha Borde","Excellent Performer",2024-08-02
PRF001716,EMP00665,5,"Harinakshi Varughese","Needs Improvement",2025-09-17
PRF001717,EMP01179,2,"Ranveer Sood","Meets Expectations",2023-10-22
PRF001718,EMP01114,5,"Dhriti Nagar",Outstanding,2024-04-11
PRF001719,EMP00572,2,"Charles Bera","Meets Expectations",2024-08-19
PRF001720,EMP00904,2,"Omaja Kashyap","Exceeds Expectations",2024-11-30
PRF001721,EMP00818,2,"Chanakya Dada","Meets Expectations",2025-05-24
PRF001722,EMP00363,1,"Upma Pant","Below Average",2025-09-05
PRF001723,EMP00519,2,"Harinakshi Varughese","Meets Expectations",2025-11-25
PRF001724,EMP00399,1,"Falguni Halder","Below Average",2026-05-06
PRF001725,EMP00378,4,"Upma Pant","Excellent Performer",2023-12-12
PRF001726,EMP00973,2,"Vasudha Borde","Meets Expectations",2024-05-08
PRF001727,EMP00710,2,"Ekansh Samra","Excellent Performer",2025-12-23
PRF001728,EMP00575,1,NULL,"Below Average",2025-03-03
PRF001729,EMP01195,4,"Vasudha Borde",Outstanding,2025-06-29
PRF001730,EMP00759,3,"Harinakshi Varughese","Needs Improvement",2024-04-29
PRF001731,EMP00862,2,"Chavvi Devan","Exceeds Expectations",2026-07-20
PRF001732,EMP00395,4,"Upma Pant","Needs Improvement",2026-05-15
PRF001733,EMP01113,2,"Chavvi Devan","Meets Expectations",2023-08-23
PRF001734,EMP00847,5,"Gautam Sinha","Excellent Performer",2024-03-04
PRF001735,EMP01007,4,"Falguni Halder","Excellent Performer",2024-01-31
PRF001736,EMP00385,3,"Udant Bala","Needs Improvement",2025-07-29
PRF001737,EMP00186,3,"Charles Bera","Needs Improvement",2025-05-26
PRF001738,EMP00012,2,"Ekansh Samra","Excellent Performer",2025-08-08
PRF001739,EMP00089,2,NULL,"Exceeds Expectations",2023-10-29
PRF001740,EMP00059,5,"Charles Bera","Excellent Performer",2023-08-27
PRF001741,EMP00290,3,"Charan Sen","Needs Improvement",2025-02-18
PRF001742,EMP01074,1,"Falguni Halder","Below Average",2026-04-13
PRF001743,EMP01225,2,"Kiaan Sani","Meets Expectations",2025-09-10
PRF001744,EMP00564,3,"Udant Bala","Needs Improvement",2024-03-20
PRF001745,EMP00435,2,"Kiaan Sani","Exceeds Expectations",2025-02-10
PRF001746,EMP00460,1,"Anthony Kanda","Needs Improvement",2026-07-31
PRF001747,EMP00960,2,"Ojasvi Dasgupta","Meets Expectations",2024-06-18
PRF001748,EMP00808,2,NULL,"Needs Improvement",2025-04-22
PRF001749,EMP00096,2,"Jagvi Parmar","Exceeds Expectations",2023-12-01
PRF001750,EMP00143,2,"Charan Sen","Exceeds Expectations",2024-08-09
PRF001751,EMP01082,1,"Charan Sen","Below Average",2024-11-17
PRF001752,EMP01009,3,"Ekansh Samra",Outstanding,2025-10-03
PRF001753,EMP00524,2,"Shivani Varughese","Meets Expectations",2026-03-25
PRF001754,EMP00529,5,"Vincent Loyal","Excellent Performer",2025-12-05
PRF001755,EMP00526,5,"Osha Sachdev",Outstanding,2024-05-17
PRF001756,EMP00189,2,"Damini Mohanty","Meets Expectations",2024-09-22
PRF001757,EMP00812,4,"Chanakya Dada",Outstanding,2024-03-22
PRF001758,EMP00883,2,"Veda Sahota","Exceeds Expectations",2025-08-07
PRF001759,EMP01115,2,"Gautam Sinha","Exceeds Expectations",2024-10-03
PRF001760,EMP00802,2,"Farhan Sharaf","Excellent Performer",2024-07-25
PRF001761,EMP00438,2,"Ekansh Samra","Exceeds Expectations",2024-07-19
PRF001762,EMP00270,5,"Kavya Kadakia","Excellent Performer",2024-07-01
PRF001763,EMP00330,4,"Xavier Gole","Needs Improvement",2023-08-24
PRF001764,EMP00160,2,"Vincent Loyal","Meets Expectations",2026-04-30
PRF001765,EMP00623,4,"Upma Pant","Needs Improvement",2025-11-08
PRF001766,EMP00692,3,"Vincent Loyal","Needs Improvement",2025-01-15
PRF001767,EMP00317,2,"Ranveer Sood","Exceeds Expectations",2024-03-03
PRF001768,EMP00689,5,"Gautam Sinha","Excellent Performer",2023-09-22
PRF001769,EMP01016,3,"Indira Balakrishnan","Needs Improvement",2023-11-14
PRF001770,EMP00875,2,"Nikita Dua","Meets Expectations",2024-11-30
PRF001771,EMP00400,4,"Vasudha Borde","Excellent Performer",2026-04-05
PRF001772,EMP00566,3,"Gautam Sinha",Outstanding,2024-06-11
PRF001773,EMP00451,1,"Vasudha Borde","Below Average",2025-02-27
PRF001774,EMP00568,1,"Niharika Nagi","Excellent Performer",2024-02-08
PRF001775,EMP00995,3,"Farhan Sharaf",Outstanding,2026-03-13
PRF001776,EMP01103,2,"Xavier Gole","Exceeds Expectations",2023-12-17
PRF001777,EMP00791,5,"Damini Mohanty",Outstanding,2023-11-09
PRF001778,EMP00506,4,"Saumya Srinivas",Outstanding,2023-10-14
PRF001779,EMP01202,2,"Faqid Prabhu","Excellent Performer",2025-08-29
PRF001780,EMP00233,1,"Indira Balakrishnan","Below Average",2024-06-28
PRF001781,EMP00602,5,"Osha Sachdev",Outstanding,2024-07-02
PRF001782,EMP00256,2,"Tanay Shetty","Meets Expectations",2025-06-02
PRF001783,EMP01027,2,"Ekansh Samra","Excellent Performer",2026-07-31
PRF001784,EMP00674,3,"Charan Sen","Needs Improvement",2023-12-03
PRF001785,EMP00899,3,"Chavvi Devan","Needs Improvement",2024-05-17
PRF001786,EMP01210,1,"Vasudha Borde","Needs Improvement",2023-12-14
PRF001787,EMP00940,1,"Avni Chatterjee","Below Average",2025-02-12
PRF001788,EMP00276,2,"Niharika Nagi","Meets Expectations",2024-10-27
PRF001789,EMP01205,5,"Kavya Kadakia","Needs Improvement",2025-01-25
PRF001790,EMP00443,2,"Dhriti Nagar","Meets Expectations",2024-01-16
PRF001791,EMP00746,2,"Theodore Sha","Exceeds Expectations",2024-09-13
PRF001792,EMP00902,5,"Damini Mohanty",Outstanding,2023-10-02
PRF001793,EMP01107,1,"Vincent Loyal","Below Average",2025-06-29
PRF001794,EMP00542,1,"Xavier Gole","Below Average",2023-11-04
PRF001795,EMP00572,5,"Damini Mohanty",Outstanding,2026-05-16
PRF001796,EMP00330,4,"Indira Balakrishnan",Outstanding,2024-11-14
PRF001797,EMP01021,2,"Theodore Sha","Exceeds Expectations",2025-07-17
PRF001798,EMP00276,4,"Xavier Gole",Outstanding,2024-02-10
PRF001799,EMP00310,2,"Chanakya Dada","Exceeds Expectations",2025-12-15
PRF001800,EMP00056,1,"Udant Bala","Below Average",2025-06-04
PRF001801,EMP00604,3,"Chavvi Devan",Outstanding,2025-09-19
PRF001802,EMP00870,2,"Anthony Kanda","Exceeds Expectations",2025-07-21
PRF001803,EMP00599,2,NULL,"Meets Expectations",2026-01-20
PRF001804,EMP00108,2,"Tanay Shetty","Exceeds Expectations",2024-05-16
PRF001805,EMP00515,2,NULL,"Needs Improvement",2024-06-29
PRF001806,EMP00833,4,"Kavya Kadakia",Outstanding,2025-11-06
PRF001807,EMP01229,1,"Avni Chatterjee","Below Average",2024-07-05
PRF001808,EMP00668,4,"Chavvi Devan",Outstanding,2024-02-21
PRF001809,EMP00159,2,"Udant Bala","Exceeds Expectations",2025-06-17
PRF001810,EMP00080,2,"Tanay Shetty","Meets Expectations",2025-12-25
PRF001811,EMP01143,1,"Niharika Nagi",Outstanding,2025-02-09
PRF001812,EMP00443,2,"Kiaan Sani","Excellent Performer",2025-04-30
PRF001813,EMP00550,2,"Anthony Kanda","Exceeds Expectations",2023-09-21
PRF001814,EMP00119,1,"Chanakya Dada","Excellent Performer",2026-07-21
PRF001815,EMP00308,2,"Falguni Halder",Outstanding,2023-11-23
PRF001816,EMP00683,2,"Arjun Prasad","Exceeds Expectations",2023-12-25
PRF001817,EMP00093,1,"Charles Bera",Outstanding,2024-11-14
PRF001818,EMP00996,1,"Arjun Prasad",Outstanding,2024-09-02
PRF001819,EMP00350,4,"Damini Mohanty","Needs Improvement",2025-08-11
PRF001820,EMP00795,3,"Faqid Prabhu","Needs Improvement",2024-07-09
PRF001821,EMP01025,2,"Xavier Gole","Meets Expectations",2026-01-10
PRF001822,EMP01220,3,"Saumya Srinivas","Needs Improvement",2025-10-08
